,Time,smart plug measure,timestamp
507,2022-09-05 12:15:50,169.5,1662372950
508,2022-09-05 12:16:00,169.5,1662372960
509,2022-09-05 12:16:10,169.5,1662372970
510,2022-09-05 12:16:20,169.2,1662372980
511,2022-09-05 12:16:30,169.2,1662372990
512,2022-09-05 12:16:40,227.6,1662373000
513,2022-09-05 12:16:50,227.6,1662373010
514,2022-09-05 12:17:00,230.2,1662373020
515,2022-09-05 12:17:10,230.2,1662373030
516,2022-09-05 12:17:20,209.7,1662373040
517,2022-09-05 12:17:30,209.7,1662373050
518,2022-09-05 12:17:40,211.5,1662373060
519,2022-09-05 12:17:50,211.5,1662373070
520,2022-09-05 12:18:00,146.1,1662373080
521,2022-09-05 12:18:10,146.1,1662373090
522,2022-09-05 12:18:20,146.1,1662373100
523,2022-09-05 12:18:30,146.1,1662373110
524,2022-09-05 12:18:40,146.2,1662373120
525,2022-09-05 12:18:50,146.2,1662373130
526,2022-09-05 12:19:00,145.9,1662373140
527,2022-09-05 12:19:10,145.9,1662373150
528,2022-09-05 12:19:20,146.0,1662373160
529,2022-09-05 12:19:30,146.0,1662373170
530,2022-09-05 12:19:40,198.1,1662373180
531,2022-09-05 12:19:50,198.8,1662373190
532,2022-09-05 12:20:00,198.8,1662373200
533,2022-09-05 12:20:10,198.8,1662373210
534,2022-09-05 12:20:20,202.0,1662373220
535,2022-09-05 12:20:30,202.0,1662373230
536,2022-09-05 12:20:40,201.9,1662373240
537,2022-09-05 12:20:50,201.9,1662373250
538,2022-09-05 12:21:00,216.0,1662373260
539,2022-09-05 12:21:10,216.0,1662373270
540,2022-09-05 12:21:20,216.0,1662373280
541,2022-09-05 12:21:30,216.0,1662373290
542,2022-09-05 12:21:40,221.1,1662373300
543,2022-09-05 12:21:50,221.1,1662373310
544,2022-09-05 12:22:00,220.9,1662373320
545,2022-09-05 12:22:10,205.5,1662373330
546,2022-09-05 12:22:20,205.5,1662373340
547,2022-09-05 12:22:30,205.5,1662373350
548,2022-09-05 12:22:40,205.2,1662373360
549,2022-09-05 12:22:50,205.2,1662373370
550,2022-09-05 12:23:00,215.5,1662373380
551,2022-09-05 12:23:10,215.5,1662373390
552,2022-09-05 12:23:20,215.4,1662373400
553,2022-09-05 12:23:30,215.4,1662373410
554,2022-09-05 12:23:40,168.7,1662373420
555,2022-09-05 12:23:50,168.7,1662373430
556,2022-09-05 12:24:00,167.9,1662373440
557,2022-09-05 12:24:10,167.9,1662373450
558,2022-09-05 12:24:20,200.5,1662373460
559,2022-09-05 12:24:30,200.5,1662373470
560,2022-09-05 12:24:40,229.8,1662373480
561,2022-09-05 12:24:50,229.8,1662373490
562,2022-09-05 12:25:00,229.5,1662373500
563,2022-09-05 12:25:10,229.5,1662373510
564,2022-09-05 12:25:20,204.2,1662373520
565,2022-09-05 12:25:30,204.2,1662373530
566,2022-09-05 12:25:40,215.4,1662373540
567,2022-09-05 12:25:50,215.4,1662373550
568,2022-09-05 12:26:00,146.8,1662373560
569,2022-09-05 12:26:10,146.8,1662373570
570,2022-09-05 12:26:20,146.0,1662373580
571,2022-09-05 12:26:30,146.0,1662373590
572,2022-09-05 12:26:40,146.3,1662373600
573,2022-09-05 12:26:50,146.3,1662373610
574,2022-09-05 12:27:00,146.1,1662373620
575,2022-09-05 12:27:10,146.1,1662373630
576,2022-09-05 12:27:20,201.5,1662373640
577,2022-09-05 12:27:30,201.5,1662373650
578,2022-09-05 12:27:40,205.7,1662373660
